@relation MultiGaussian

@attribute x numeric
@attribute y numeric
@attribute class {0,1}

@data
24.307,4.4003,1
23.874,6.6707,1
23.001,8.7068,1
24.01,10.715,1
23.175,6.3723,1
23.544,5.0439,1
24.282,10.2,1
23.842,8.6503,1
24.409,9.815,1
23.848,10.095,1
24.547,7.7637,1
24.227,8.0619,1
23.824,8.1981,1
23.912,9.3421,1
25.541,8.9763,1
24.289,9.5799,1
24.517,9.3644,1
24.07,9.9382,1
25.087,10.958,1
24.055,9.5459,1
24.432,9.5974,1
23.72,9.0987,1
23.675,8.1338,1
23.091,8.6685,1
24.2,8.313,1
24.196,7.3369,1
24.408,6.5476,1
23.973,6.9224,1
23.937,9.5653,1
23.606,6.8356,1
24.259,8.9484,1
24.202,8.4036,1
24.221,11.522,1
23.551,7.5205,1
24.295,8.4277,1
24.274,8.128,1
24.634,7.3065,1
23.456,6.6229,1
23.935,9.6651,1
23.711,9.5656,1
23.414,8.7313,1
24.67,5.6459,1
24.264,7.1001,1
23.255,8.4773,1
24.737,9.205,1
23.82,6.9264,1
24.363,7.266,1
23.845,8.9012,1
23.859,10.809,1
23.702,6.9717,1
24.469,7.2196,1
23.581,5.899,1
23.782,8.8157,1
23.576,6.8573,1
24.438,7.754,1
24.158,8.1299,1
23.79,9.5541,1
23.217,6.1691,1
23.713,8.4542,1
24.216,11.277,1
24.433,7.4116,1
24.38,9.4612,1
23.75,8.7491,1
24.024,9.6353,1
24.66,4.9676,1
24.149,6.7078,1
23.656,8.6911,1
23.182,4.9193,1
24.168,8.6189,1
23.994,4.9523,1
22.958,7.7215,1
24.029,7.6689,1
24.311,6.4041,1
24.128,9.8908,1
24.014,6.6882,1
24.166,7.4532,1
24.606,7.4176,1
23.625,7.3901,1
24.336,8.961,1
24.657,6.918,1
23.941,10.23,1
23.214,7.9299,1
22.923,9.1284,1
23.795,6.8493,1
23.711,8.8163,1
24.511,8.6167,1
24.02,6.5098,1
24.565,7.3826,1
23.843,9.5368,1
23.43,8.1992,1
24.899,7.2792,1
24.471,10.226,1
24.535,6.8001,1
23.989,7.4898,1
24.191,8.9241,1
23.979,7.2202,1
23.499,9.8838,1
23.804,9.0209,1
24.858,7.2518,1
23.469,7.7642,1
24.003,6.7762,1
24.289,8.2475,1
24.434,6.249,1
24.254,8.5515,1
24.117,6.6902,1
24.033,8.1236,1
24.135,9.2158,1
24.342,7.9672,1
23.936,12.287,1
23.599,7.9728,1
24.739,7.6016,1
24.309,9.7676,1
23.464,5.5924,1
24.052,7.4746,1
24.104,6.5447,1
23.669,9.2183,1
23.875,9.7271,1
24.23,8.7539,1
24.408,7.3049,1
24.292,4.6291,1
24.266,7.7873,1
24.151,7.6553,1
23.583,6.4594,1
24.666,8.1096,1
23.773,6.4712,1
24.767,6.3213,1
23.879,4.8165,1
24.014,8.3987,1
24.305,9.1877,1
23.95,8.4427,1
24.865,8.541,1
24.548,8.8227,1
24.376,5.8511,1
23.699,7.8059,1
24.272,5.4118,1
24.322,9.2581,1
23.612,8.4131,1
23.736,8.1156,1
23.939,5.9229,1
24.112,8.038,1
23.931,8.5167,1
24.441,7.3907,1
23.28,7.4284,1
24.158,9.4292,1
23.698,10.897,1
24.344,3.6298,1
24.269,6.6076,1
24.096,7.6273,1
23.491,8.1097,1
24.001,8.4452,1
24.711,7.9483,1
24.14,8.23,1
23.848,8.135,1
23.989,11.837,1
24.3,6.5207,1
24.566,6.9734,1
24.088,8.6846,1
24.06,7.2624,1
23.799,6.3791,1
23.808,5.2055,1
24.345,6.487,1
24.431,8.0398,1
23.781,5.157,1
23.285,5.3574,1
24.243,10.078,1
23.88,8.9384,1
24.721,5.6571,1
23.91,8.9416,1
23.594,9.9304,1
23.613,8.2802,1
24.672,7.8714,1
23.973,8.3693,1
23.867,6.4495,1
22.99,8.4541,1
23.8,8.6257,1
23.591,8.5979,1
24.586,5.5864,1
23.481,3.9314,1
24.266,6.927,1
24.17,5.465,1
23.886,3.6946,1
22.816,7.9503,1
24.236,5.8026,1
24.419,6.1233,1
24.746,8.2463,1
24.469,9.3978,1
24.729,7.6082,1
23.492,8.0298,1
23.764,6.6445,1
24.127,6.3976,1
23.88,7.7991,1
24.087,9.5194,1
23.274,6.2865,1
23.492,10.953,1
23.786,7.1649,1
23.525,9.2443,1
23.882,6.4512,1
23.582,5.1835,1
24.282,6.8953,1
24.045,8.6975,1
24.887,6.606,1
23.69,4.9788,1
23.361,8.5651,1
23.509,10.301,1
23.384,5.8849,1
24.14,7.9739,1
24.133,7.0126,1
23.951,7.7946,1
24.192,7.0156,1
23.959,7.0346,1
23.717,7.6073,1
23.729,8.1047,1
23.396,8.3745,1
23.986,9.9459,1
23.941,7.4104,1
23.788,9.8829,1
23.925,7.4069,1
24.079,10.705,1
24.426,6.9797,1
24.398,7.0141,1
24.367,7.425,1
24.045,8.0762,1
23.973,6.1676,1
23.7,7.2865,1
23.383,8.0858,1
24.17,9.0122,1
24.476,7.8062,1
24.573,9.6195,1
24.261,8.2976,1
24.113,10.794,1
23.899,4.8071,1
23.422,7.447,1
24.14,5.8779,1
23.536,6.6517,1
24.364,5.1685,1
24.593,5.1927,1
24.522,8.5893,1
24.209,9.9754,1
24.658,11.709,1
23.777,8.9775,1
23.155,6.7682,1
23.716,8.5105,1
24.205,6.9014,1
23.723,9.3356,1
24.021,9.3594,1
24.307,10.268,1
24.456,11.016,1
24.307,6.9947,1
24.154,8.6586,1
23.999,5.8839,1
23.961,8.4528,1
23.875,9.084,1
24.098,9.5427,1
24.256,9.5587,1
23.626,8.8381,1
23.377,10.902,1
24.076,8.7767,1
24.189,7.8432,1
24.186,9.1172,1
24.688,6.9285,1
24.236,8.8582,1
24.458,6.3592,1
24.154,7.8389,1
24.468,8.3466,1
24.035,5.9707,1
24.537,9.5153,1
24.854,5.8297,1
23.536,10.284,1
24.477,5.5109,1
23.994,10.148,1
24.225,12.01,1
24.406,7.2608,1
23.577,7.3908,1
24.923,9.1347,1
23.547,6.9132,1
24.177,8.1552,1
24.407,7.8449,1
24.837,9.5158,1
23.414,8.3808,1
23.837,9.2248,1
23.285,8.8745,1
24.347,7.7228,1
24.377,12.009,1
23.636,9.1255,1
24.655,8.1033,1
24.702,9.3681,1
23.548,10.505,1
24.577,9.632,1
23.746,8.5088,1
24.818,7.2896,1
23.867,8.245,1
24.236,6.8275,1
24.16,8.8313,1
24.35,9.0561,1
24.313,9.6883,1
23.909,6.0021,1
24.935,9.2149,1
23.529,9.8381,1
23.866,8.263,1
23.093,4.8428,1
24.626,6.4612,1
23.914,6.6622,1
23.406,8.2249,1
23.552,11.431,1
23.544,8.2693,1
23.702,7.734,1
24.104,7.2176,1
24.115,8.0958,1
24.519,6.4406,1
24.205,7.8245,1
24.546,4.5894,1
23.939,5.1805,1
23.658,7.5478,1
23.654,6.3361,1
24.339,8.0688,1
24.377,7.9241,1
23.875,8.5414,1
24.182,4.8704,1
23.92,13.28,1
23.721,7.3709,1
23.379,5.1433,1
24.644,8.3215,1
23.902,4.6085,1
23.67,5.9326,1
23.53,8.178,1
23.594,6.7996,1
23.884,10.256,1
23.803,6.6686,1
24.134,2.4389,1
24.356,9.138,1
24.073,8.3689,1
24.11,10.641,1
23.92,7.738,1
23.609,7.696,1
23.885,9.5724,1
24.571,7.3775,1
24.333,8.4233,1
24.151,6.1786,1
22.964,7.79,1
24.173,8.2804,1
24.156,7.7455,1
24.726,8.1606,1
23.706,9.5967,1
23.236,8.0734,1
24.043,8.8213,1
24.147,6.9143,1
24.2,9.5271,1
23.566,10.711,1
23.374,8.1403,1
24.178,10.248,1
23.823,8.7613,1
23.572,8.1767,1
24.105,10.731,1
24.001,6.1933,1
24.083,9.3741,1
24.204,11.648,1
24.663,9.0346,1
23.851,7.4223,1
24.137,5.8771,1
23.607,10.659,1
23.995,11.06,1
24.944,6.9897,1
24.373,10.143,1
23.816,11.161,1
24.206,4.7949,1
24.251,9.7147,1
24.135,7.644,1
23.57,9.5484,1
24.252,7.1174,1
23.422,6.1809,1
23.903,6.0293,1
23.831,8.7156,1
23.649,6.0293,1
23.945,9.4904,1
24.233,7.5422,1
24.153,9.5053,1
23.27,9.0363,1
25.155,7.6498,1
24.274,9.0886,1
23.72,8.6271,1
23.951,5.7837,1
23.608,10.064,1
23.108,8.9559,1
23.593,7.9009,1
23.003,5.736,1
24.111,6.8279,1
23.959,9.3212,1
23.583,6.2179,1
24.446,6.3591,1
24.546,7.506,1
23.103,7.0532,1
23.746,9.4666,1
23.367,8.1266,1
23.269,8.9087,1
23.624,9.3972,1
24.392,9.2006,1
23.879,8.2335,1
24.525,5.6358,1
22.917,8.4316,1
23.709,5.2135,1
24.393,7.3413,1
24.409,6.2491,1
24.212,10.333,1
23.708,9.3483,1
24.43,7.5965,1
23.906,10.049,1
23.368,8.951,1
24.193,4.3487,1
23.358,6.8517,1
23.663,11.407,1
23.208,10.956,1
24.242,6.5232,1
23.92,8.7707,1
23.731,7.758,1
24.095,7.4016,1
23.628,9.8876,1
24.498,7.2507,1
24.016,8.1597,1
23.707,7.1362,1
23.942,7.0672,1
24.237,8.1102,1
23.944,8.304,1
24.386,10.652,1
23.631,9.0417,1
24.042,10.486,1
23.806,8.5716,1
23.287,8.3317,1
23.513,6.8702,1
23.995,9.5829,1
24.002,9.6043,1
24.367,11.233,1
25.015,10.652,1
23.434,6.9752,1
23.524,7.8559,1
23.683,7.7004,1
23.915,6.8944,1
23.64,8.6161,1
23.199,11.994,1
24.184,4.627,1
24.257,6.0725,1
24.209,9.8779,1
23.497,11.759,1
25.027,10.422,1
23.381,9.221,1
24.139,9.193,1
23.735,10.746,1
23.886,5.7573,1
24.211,7.9432,1
23.704,7.4324,1
24.086,9.2747,1
24.279,9.636,1
23.965,6.5657,1
23.864,8.9732,1
24.831,8.3379,1
23.201,7.918,1
23.608,10.171,1
24.466,9.3468,1
24.459,7.2464,1
23.38,6.1218,1
24.027,7.7561,1
23.45,9.7978,1
24.019,7.983,1
24.206,9.834,1
24.076,5.764,1
24.535,6.7363,1
24.178,6.9147,1
23.152,6.4932,1
23.922,9.5293,1
24.257,7.1567,1
24.749,7.1248,1
24.641,7.3855,1
24.309,11.065,1
23.754,7.8973,1
23.648,9.212,1
23.812,7.5985,1
23.339,9.9096,1
24.279,5.7952,1
24.951,5.979,1
24.007,9.4167,1
23.825,8.1599,1
24.762,10.352,1
23.634,11.594,1
24.365,9.0832,1
23.586,8.1121,1
24.354,10.994,1
23.417,8.777,1
23.551,5.6902,1
23.981,10.365,1
23.071,7.5333,1
23.581,6.5964,1
24.159,10.861,1
24.366,9.579,1
23.611,6.9607,1
22.767,6.2611,1
23.69,9.2497,1
24.362,8.7445,1
24.434,7.6613,1
24.212,7.7131,1
24.077,7.9246,1
23.097,9.0223,1
23.985,7.4819,1
23.688,7.6477,1
23.383,7.5809,1
24.451,9.3183,1
23.034,6.4843,1
24.478,8.9946,1
24.652,6.7206,1
25.234,6.6605,1
23.468,5.2863,1
24.379,9.3139,1
23.866,5.4547,1
24.019,10.196,1
23.934,7.5401,1
23.832,9.7899,1
24.327,10.863,1
23.787,8.8699,1
24.115,8.9609,1
23.527,7.9086,1
24.024,7.0627,1
24.459,8.9776,1
24.127,7.389,1
23.613,7.5992,1
23.751,11.963,1
24.31,7.4946,1
23.847,6.2927,1
24.344,9.5964,1
23.615,5.9087,1
23.637,9.0578,1
23.481,8.4699,1
23.889,10.277,1
24.171,8.3975,1
24.191,7.8793,1
23.663,7.7209,1
24.066,9.8082,1
25.008,9.1518,1
24.177,6.3357,1
23.582,5.472,1
24.324,7.8796,1
23.493,8.554,1
23.87,9.1775,1
24.46,9.4311,1
24.112,7.5023,1
23.925,6.3534,1
23.79,8.1641,1
24.725,4.9633,1
23.677,9.1152,1
24.522,9.7983,1
24.459,6.3861,1
22.855,7.914,1
23.777,10.23,1
24.331,8.2757,1
23.627,7.735,1
24.056,7.381,1
24.043,5.3387,1
24.011,5.3335,1
23.653,7.9529,1
24.406,6.2346,1
24.85,7.9498,1
23.149,9.6404,1
23.925,8.0279,1
24.795,9.8721,1
24.931,5.0908,1
24.032,8.4347,1
24.436,7.6716,1
23.528,6.5655,1
24.037,8.3044,1
24.362,6.4957,1
23.934,3.2394,1
23.706,7.2207,1
23.632,9.7526,1
23.814,7.3038,1
24.162,6.7428,1
24.568,7.8207,1
23.927,11.794,1
24.41,6.522,1
23.921,7.2087,1
24.183,7.707,1
23.488,7.4205,1
24.322,8.9288,1
23.475,6.6559,1
23.831,7.2206,1
23.763,6.8706,1
24.29,7.7945,1
24.348,8.098,1
23.756,6.7021,1
23.876,5.1165,1
24.243,8.3997,1
24.209,7.1589,1
24.16,8.4892,1
23.533,9.0219,1
23.41,6.94,1
24.135,9.577,1
24.788,7.5397,1
23.979,9.4912,1
23.403,8.745,1
23.999,5.8715,1
23.505,8.5882,1
24.148,9.9551,1
24.302,6.217,1
23.975,9.1243,1
24.065,6.6214,1
24.527,9.4594,1
24.139,7.9895,1
23.647,9.2282,1
24.221,9.7214,1
23.235,6.1679,1
23.941,7.7239,1
24.367,7.7974,1
23.55,10.271,1
22.982,8.4944,1
23.714,6.2134,1
24.172,7.3176,1
24.363,9.5645,1
24.036,6.2665,1
24.108,6.6408,1
23.421,6.6582,1
24.037,9.1986,1
24.293,7.3677,1
23.393,8.1649,1
24.141,5.48,1
24.535,7.3987,1
24.687,9.4539,1
23.915,9.8328,1
24.036,10.22,1
23.767,11.641,1
23.548,9.5505,1
25.066,6.5314,1
23.145,8.6477,1
24.189,7.7743,1
23.807,8.6268,1
24.511,7.736,1
23.51,6.4335,1
24.433,6.5042,1
24.596,5.4196,1
23.72,6.9014,1
23.619,7.8265,1
23.561,9.9701,1
24.118,6.9429,1
24.381,5.1678,1
25.203,9.3691,1
23.832,10.331,1
23.477,10.433,1
24.177,7.2593,1
24.094,6.1208,1
24.816,5.0728,1
24.529,7.3532,1
24.136,4.948,1
23.895,7.4239,1
24.378,6.6975,1
24.479,9.6459,1
24.085,9.2232,1
23.559,8.2562,1
23.272,4.0805,1
23.726,6.9575,1
23.449,8.5012,1
23.483,8.4928,1
24.092,7.502,1
23.98,8.7942,1
25.065,3.7545,1
24.939,10.568,1
23.849,9.2089,1
24.086,9.2729,1
24.431,10.649,1
24.285,8.3184,1
24.488,9.1803,1
24.303,7.8519,1
24.097,7.9128,1
24.449,3.5953,1
14.024,8.5808,0
13.573,9.4905,0
14.134,5.1279,0
14.941,11.236,0
14.06,9.867,0
13.718,7.8322,0
13.746,6.0107,0
13.698,8.8148,0
14.649,9.7435,0
14.2,6.0616,0
14.194,5.3362,0
14.543,11.884,0
14.235,7.3397,0
13.594,7.1763,0
13.38,4.1709,0
13.891,7.7317,0
13.696,5.5247,0
14.052,7.7826,0
14.011,11.48,0
13.19,8.185,0
13.891,8.9873,0
14.482,7.5953,0
13.879,6.8402,0
13.628,10.323,0
14.189,7.4665,0
13.722,8.3967,0
14.22,10.276,0
14.078,9.5337,0
14.126,9.9554,0
13.857,8.2956,0
14.57,10.088,0
14.309,6.5268,0
13.017,8.7064,0
13.348,8.6994,0
14.211,6.9177,0
13.556,7.8316,0
13.82,5.8222,0
13.735,8.8129,0
13.679,7.6126,0
13.817,11.58,0
13.812,7.3173,0
14.109,9.2101,0
14.366,9.7401,0
14.076,5.2273,0
13.611,10.026,0
13.364,9.4388,0
13.785,10.085,0
13.366,6.7656,0
14.296,6.0967,0
13.816,5.5943,0
14.546,6.299,0
14.447,7.8112,0
13.936,8.5051,0
13.893,10.959,0
14.367,6.4415,0
13.781,5.7991,0
13.334,6.9993,0
13.77,7.0574,0
14.246,9.2786,0
13.604,10.494,0
14.342,7.044,0
14.661,12.311,0
14.204,8.7242,0
13.847,11.595,0
14.199,11.527,0
13.607,6.4653,0
13.256,3.4631,0
14.382,8.3482,0
14.063,6.3114,0
13.854,5.1948,0
13.711,13.184,0
13.482,8.2688,0
14.095,8.6692,0
14.381,9.7513,0
14.441,8.2109,0
14.31,6.7683,0
13.997,7.1031,0
13.498,8.8209,0
14.184,6.938,0
13.752,7.0088,0
13.647,6.2761,0
14.148,11.547,0
14.599,7.1372,0
13.751,8.525,0
13.662,6.6046,0
14.488,9.8949,0
13.212,9.978,0
14.032,8.2229,0
14.172,6.8827,0
13.849,8.3513,0
13.528,8.7282,0
13.693,6.7631,0
14.868,8.3353,0
13.493,8.8512,0
14.293,10.905,0
14.394,8.0821,0
13.997,10.356,0
13.428,6.2252,0
14.029,7.0714,0
13.449,6.5181,0
14.985,10.027,0
13.421,4.8235,0
13.184,12.484,0
14.085,8.2471,0
14.076,8.8694,0
14.549,9.6625,0
13.609,10.31,0
14.505,6.3645,0
14.342,10.453,0
13.994,8.4078,0
13.732,6.0327,0
13.902,6.8825,0
13.739,10.609,0
13.204,9.564,0
14.666,9.0599,0
13.682,6.2845,0
14.164,6.7582,0
13.005,6.1005,0
14.859,7.1731,0
14.362,7.4147,0
13.256,5.4416,0
13.554,6.2109,0
13.939,8.175,0
13.277,5.9646,0
14.555,8.8606,0
14,4.8157,0
14.252,10.102,0
14.722,7.7293,0
14.036,6.9894,0
14.567,9.4655,0
14.113,7.8857,0
13.825,4.8095,0
14.626,9.6346,0
13.553,7.4429,0
14.31,9.5347,0
13.746,8.6206,0
13.344,6.8764,0
14.273,11.921,0
12.807,6.9791,0
13.905,10.165,0
14.227,7.6824,0
14.68,10.388,0
13.927,5.9812,0
13.412,8.5668,0
14.372,4.6331,0
14.198,6.429,0
13.207,6.6547,0
13.897,6.9103,0
14.073,9.1671,0
13.521,7.5408,0
14.322,8.722,0
13.805,6.458,0
13.71,5.4,0
14.046,10.483,0
13.986,5.2971,0
13.873,7.6901,0
13.982,7.7424,0
14.106,7.6888,0
14.78,10.188,0
13.574,8.5414,0
14.499,9.9205,0
14.321,6.3886,0
14.472,6.4334,0
13.883,6.6129,0
13.829,11.534,0
13.521,8.931,0
13.635,6.7999,0
13.957,7.6843,0
14.166,9.9562,0
13.594,3.6328,0
14.63,7.6828,0
14.452,10.802,0
14.001,9.1872,0
13.976,7.3751,0
14.167,7.3617,0
12.641,7.3201,0
14.269,5.7854,0
13.22,6.6703,0
14.702,7.4108,0
13.875,9.5291,0
13.462,9.14,0
13.987,9.9295,0
13.474,10.294,0
13.942,9.4334,0
13.623,8.0393,0
13.707,7.5579,0
13.519,9.5871,0
14.337,11.222,0
14.572,4.7793,0
13.488,10.703,0
14.475,5.8428,0
13.714,5.7616,0
13.569,10.921,0
14.168,8.8502,0
15.142,5.7832,0
14.411,5.99,0
13.91,7.8249,0
14.301,6.2959,0
14.03,9.8778,0
14.094,10.612,0
13.04,11.982,0
14.356,9.001,0
13.944,9.6498,0
13.612,6.6686,0
13.771,9.3287,0
12.98,9.7545,0
14.511,7.1577,0
15.126,6.5034,0
14.308,7.638,0
13.752,7.2263,0
13.624,9.5912,0
14.403,8.9689,0
14.3,6.6324,0
13.733,5.3308,0
13.765,10.307,0
14.674,8.1291,0
14.077,8.2291,0
12.949,8.419,0
13.601,9.4701,0
14.314,8.7629,0
13.349,7.1002,0
14.074,8.3758,0
14.132,7.9242,0
14.753,9.5821,0
13.351,5.5444,0
13.647,7.07,0
14.096,6.1118,0
13.867,7.7112,0
13.125,4.1487,0
14.509,6.9253,0
14.128,6.7016,0
15.173,5.5644,0
13.931,7.6868,0
14.245,4.7713,0
14.043,7.8319,0
13.867,8.4376,0
14.384,9.0339,0
13.769,6.6866,0
13.764,9.8946,0
14.407,9.7328,0
14.782,9.5078,0
13.894,9.8977,0
13.852,7.2882,0
13.9,6.3704,0
14.407,9.0294,0
13.933,5.6426,0
13.713,7.4109,0
14.607,7.7775,0
13.193,5.6128,0
13.76,6.519,0
14.147,7.2801,0
14.032,10.668,0
14.039,7.0698,0
13.584,10.806,0
13.861,5.822,0
14.225,6.5379,0
13.873,6.9934,0
14.345,5.3635,0
14.327,6.1972,0
13.298,6.9841,0
14.48,6.4229,0
13.664,7.0334,0
14.661,8.2804,0
14.432,8.548,0
13.556,7.7705,0
14.145,9.67,0
14.147,10.621,0
14.531,11.557,0
13.9,8.194,0
14.221,5.9021,0
15.055,8.9058,0
13.355,6.7542,0
14.135,8.1466,0
14.084,8.7189,0
13.938,9.8329,0
12.779,6.5831,0
13.626,6.3265,0
13.874,6.9254,0
14.296,7.486,0
13.736,5.7995,0
14.287,10.692,0
14.392,9.7351,0
14.514,5.9405,0
14.499,8.5435,0
13.593,6.9773,0
14.154,6.6036,0
14.251,9.2725,0
14.142,8.948,0
15.083,11.602,0
14.156,4.8206,0
14.4,8.3246,0
14.535,7.664,0
13.639,6.5974,0
14.315,8.1234,0
14.28,8.9766,0
14.629,8.6009,0
15.43,4.712,0
13.682,11.459,0
15.288,10.937,0
14.193,8.2765,0
13.951,7.7651,0
14.803,7.4225,0
13.651,8.2567,0
13.454,5.9315,0
14.183,7.3665,0
13.865,8.6312,0
14.309,7.7165,0
14.078,10.633,0
14.142,11.128,0
13.901,8.287,0
14.02,9.199,0
15.268,10.169,0
14.546,10.093,0
13.488,9.5723,0
13.287,4.5599,0
13.784,11.127,0
14.237,6.5127,0
14.643,8.7681,0
13.884,7.9123,0
13.934,7.064,0
13.493,8.0315,0
14.087,8.7609,0
14.069,6.891,0
14.129,7.9664,0
14.583,5.7878,0
13.827,8.0003,0
13.028,8.2745,0
14.245,11.764,0
14.645,7.8822,0
14.287,9.1177,0
14.585,5.9191,0
13.737,7.6662,0
14.305,9.3527,0
13.327,6.1894,0
13.209,8.0188,0
14.035,9.3135,0
13.752,7.6659,0
13.255,9.17,0
13.837,7.8271,0
13.79,7.6168,0
14.071,6.2557,0
13.538,7.9823,0
14.758,8.5859,0
13.654,6.8045,0
14.301,8.5639,0
14.361,10.695,0
14.248,6.148,0
13.606,7.9498,0
13.62,9.0613,0
14.626,9.1014,0
15.144,7.4265,0
14.802,7.826,0
14.411,9.7488,0
14.229,7.2033,0
14.435,8.1333,0
14.77,9.9366,0
13.582,6.8484,0
14.689,9.7609,0
13.787,9.3682,0
14.493,8.1506,0
14.163,6.7685,0
14.455,7.2305,0
14.341,7.0842,0
14.733,5.1916,0
14.696,8.9384,0
13.577,8.539,0
13.731,11.977,0
13.445,9.0797,0
14.292,8.1543,0
14.463,10.358,0
14.324,8.3923,0
13.953,7.6625,0
13.927,8.6956,0
13.325,6.6756,0
14.078,8.2801,0
13.533,9.3772,0
13.758,6.4529,0
14.788,8.8864,0
14.279,8.0121,0
14.211,8.6127,0
14.507,8.1827,0
14.424,7.7568,0
13.688,6.6338,0
13.916,1.9287,0
13.772,9.7033,0
13.874,8.194,0
14.412,8.0519,0
13.545,7.6829,0
13.591,9.9767,0
13.713,6.6744,0
13.719,6.704,0
13.716,8.2265,0
14.843,8.1147,0
13.932,7.308,0
14.511,7.8002,0
14.669,7.5686,0
13.996,10.235,0
13.748,5.9323,0
13.478,7.5375,0
14.475,8.1582,0
13.812,7.5493,0
13.561,7.7749,0
13.54,8.6508,0
12.976,7.6901,0
13.809,5.688,0
13.632,8.4732,0
14.356,9.5833,0
14.539,7.9999,0
13.264,7.1245,0
14.873,6.4398,0
14.319,9.6176,0
15.099,7.6404,0
14.171,6.7966,0
14.154,9.0539,0
14.574,8.1545,0
13.746,11.537,0
12.886,12.138,0
13.917,7.6116,0
14.032,10.166,0
14.237,9.0546,0
14.067,7.9233,0
14.322,7.9109,0
14.086,9.1284,0
13.34,7.767,0
14.307,10.294,0
14.78,4.6041,0
13.72,10.31,0
14.306,7.2284,0
13.919,6.0832,0
14.561,9.7148,0
14.099,8.5533,0
14.506,8.246,0
14.27,8.3285,0
13.974,6.925,0
13.663,11.434,0
14.331,6.9972,0
14.136,10.562,0
14.218,7.4186,0
14.276,8.5919,0
13.897,7.4915,0
14.141,10.484,0
13.622,4.874,0
13.963,10.666,0
13.406,9.2368,0
14.698,6.7172,0
14.443,4.2218,0
13.117,8.8496,0
13.927,9.0737,0
13.956,9.323,0
13.49,8.0095,0
14.807,9.3213,0
14.093,11.074,0
14.216,9.3264,0
13.83,9.6715,0
14.126,7.7919,0
13.528,7.6009,0
14.111,5.9192,0
13.973,6.3901,0
14.509,7.925,0
13.866,8.4232,0
14.816,5.7352,0
14.366,11.009,0
14.579,7.7431,0
14.512,9.121,0
14.317,7.8967,0
14.025,10.345,0
13.478,7.6834,0
14.523,10.209,0
13.842,9.3459,0
14.175,6.4962,0
14.354,4.7072,0
14.047,7.9906,0
13.527,7.7592,0
13.354,8.6352,0
14.104,10.22,0
13.616,6.5623,0
13.465,7.5254,0
13.95,8.6637,0
14.406,4.9831,0
13.334,5.6515,0
14.199,7.3379,0
13.262,6.2801,0
13.283,6.8659,0
13.286,9.2244,0
14.474,7.6483,0
14.093,8.8199,0
14.655,8.3335,0
14.276,10.541,0
14.178,10.098,0
14.173,8.0095,0
13.244,7.7025,0
12.992,8.7581,0
14.121,3.5104,0
13.422,3.9474,0
14.495,8.963,0
14.285,9.1426,0
14,9.0265,0
14.053,7.8738,0
13.804,6.262,0
13.335,7.2173,0
14.192,9.524,0
14.164,7.1978,0
14.002,5.1626,0
15.079,6.31,0
13.763,6.4652,0
13.913,9.4717,0
13.913,7.4573,0
14.244,8.7111,0
14.208,9.1452,0
14.781,7.149,0
14.463,5.5636,0
13.681,7.2509,0
14.507,10.639,0
14.399,6.9358,0
13.785,10.755,0
14.09,7.0356,0
14.039,8.6026,0
13.452,5.117,0
13.719,6.823,0
14.657,8.6241,0
13.458,7.9031,0
14.327,9.825,0
14.303,10.42,0
13.341,9.246,0
14.208,7.8657,0
14.036,5.3622,0
14.581,5.5061,0
14.638,7.265,0
13.817,5.469,0
13.914,5.5164,0
14.241,11.174,0
14.253,5.955,0
13.382,6.285,0
13.641,8.2517,0
13.231,7.8744,0
13.685,10.969,0
13.194,6.6633,0
13.492,10.687,0
13.469,7.0227,0
13.641,9.5268,0
14.157,6.8471,0
13.812,7.2257,0
14.379,6.5417,0
13.834,6.3057,0
14.473,12.66,0
14.313,6.5062,0
13.811,9.3625,0
12.653,11.377,0
14.121,4.9491,0
14.162,7.7649,0
14.273,7.6515,0
13.856,8.9157,0
14.222,7.0776,0
14.079,5.9006,0
14.298,8.5696,0
13.531,8.8632,0
13.823,9.5693,0
14.312,8.205,0
13.22,6.9002,0
13.737,10.224,0
13.415,11.805,0
14.073,8.4568,0
14.464,7.7656,0
15.133,5.9798,0
14.251,7.3031,0
13.879,8.4949,0
13.958,6.6318,0
13.033,5.7397,0
13.448,6.2236,0
13.473,3.5992,0
13.872,5.2379,0
14.561,9.0626,0
13.89,6.6427,0
14.179,5.8967,0
14.124,7.6928,0
13.839,6.51,0
13.771,7.9443,0
15.188,5.2729,0
13.922,9.8649,0
14.014,9.2325,0
13.474,8.6998,0
14.551,11.454,0
13.706,6.6483,0
14.288,7.1153,0
13.805,6.919,0
14.202,10.055,0
13.547,7.8372,0
13.833,10.128,0
13.891,6.8516,0
14.744,7.0446,0
13.248,8.4347,0
14.085,8.9721,0
14.563,11.005,0
13.973,7.1408,0
13.948,2.696,0
14.513,8.6832,0
13.961,8.8204,0
14.144,9.2305,0
14.387,8.747,0
14.397,7.3349,0
14.081,6.0463,0
13.614,8.1367,0
13.514,9.4805,0
14.458,7.7441,0
13.975,6.7643,0
13.69,10.096,0
13.811,7.2282,0
13.314,8.0262,0
14.434,6.4576,0
13.694,7.1661,0
13.775,6.6524,0
13.926,8.3689,0
13.785,5.5504,0
14.439,6.1796,0
15.134,9.1215,0
13.974,8.3689,0
14.423,8.7717,0
14.756,9.7713,0
14.354,6.4859,0
12.758,7.07,0
14.318,7.7812,0
13.838,9.9818,0
14.242,4.6392,0
13.742,9.73,0
14.824,9.0932,0
14.987,6.3249,0
14.361,5.3875,0
