@relation Circle

@attribute x0 numeric
@attribute x1 numeric
@attribute class {1,-1}

@data
0.485164,0.735886,-1
0.600813,-0.792673,-1
-0.644387,0.231428,-1
-0.65139,0.559131,-1
0.330828,0.963696,-1
-0.514614,-0.873735,-1
0.36916,0.845528,-1
-0.769964,-0.739034,-1
-0.713589,-0.946517,-1
-0.021362,0.645377,-1
-0.875204,0.661035,-1
-0.918429,-0.546217,-1
-0.752952,0.909765,-1
0.669249,-0.86107,-1
-0.356523,-0.675532,-1
0.15794,0.431904,-1
0.159414,-0.424193,-1
-0.030295,-0.608736,-1
-0.070477,-0.21139,1
-0.360789,-0.890226,-1
0.2622,0.525925,-1
-0.764222,-0.795038,-1
-0.344038,0.17056,1
-0.065289,0.889766,-1
-0.619038,-0.731008,-1
-0.889354,-0.149189,-1
0.412077,-0.433896,-1
0.787701,-0.074645,-1
-0.707959,-0.444501,-1
-0.760561,0.246304,-1
0.587682,0.905007,-1
0.291179,-0.235127,1
0.201133,0.264097,1
0.254218,-0.050273,1
0.26451,-0.698641,-1
-0.311759,0.547765,-1
0.320736,0.67827,-1
-0.660208,0.476169,-1
0.251166,-0.973607,-1
0.241366,0.085078,1
-0.776844,0.658958,-1
-0.780952,0.472191,-1
-0.937615,-0.910215,-1
-0.267866,-0.094749,1
0.78736,0.648779,-1
0.737465,-0.121132,-1
0.793629,-0.332262,-1
-0.472137,-0.54837,-1
-0.679978,0.44277,-1
0.982453,0.261384,-1
0.699258,-0.473534,-1
-0.382179,0.459703,-1
-0.576169,-0.464669,-1
-0.020433,0.127467,1
-0.607336,0.388855,-1
0.484256,-0.472481,-1
-0.657205,-0.937714,-1
-0.334892,-0.5101,-1
-0.038024,0.509656,-1
0.191057,-0.217742,1
0.512212,0.449991,-1
0.022466,0.935791,-1
0.905371,0.844078,-1
-0.766909,0.940686,-1
0.068252,-0.414294,-1
-0.634163,-0.365968,-1
-0.17592,-0.321607,1
0.710002,-0.89707,-1
0.602441,-0.922531,-1
0.723608,-0.915634,-1
0.859334,-0.782243,-1
0.091653,-0.019129,1
-0.336095,0.494654,-1
-0.602325,-0.09156,-1
-0.831063,-0.110196,-1
-0.352605,-0.351038,-1
0.110908,-0.222125,1
0.802045,-0.050007,-1
0.987034,-0.012112,-1
0.056353,-0.753892,-1
-0.64716,-0.805904,-1
0.74405,0.373972,-1
-0.230378,-0.939838,-1
-0.099497,-0.380227,1
0.883958,0.988983,-1
-0.115546,0.869977,-1
-0.790186,-0.657709,-1
0.879135,0.418067,-1
-0.901511,-0.883436,-1
-0.453067,0.884384,-1
0.372295,0.954374,-1
-0.917285,-0.604507,-1
0.925428,0.692011,-1
-0.432911,0.639236,-1
0.642108,-0.999147,-1
0.44233,0.008822,-1
0.913054,0.324246,-1
0.368607,0.087639,1
-0.539442,-0.842892,-1
-0.427506,0.585114,-1
-0.221837,0.407124,-1
-0.415413,-0.788669,-1
-0.925412,-0.563442,-1
-0.586415,-0.994479,-1
0.859724,0.190252,-1
-0.981848,0.301808,-1
0.061341,0.555544,-1
0.825568,-0.196719,-1
0.817588,-0.845574,-1
-0.848248,-0.600924,-1
0.419704,-0.465339,-1
0.653963,-0.311575,-1
-0.983687,-0.661618,-1
-0.492363,-0.007762,-1
0.327104,-0.269372,-1
0.049694,0.249498,1
-0.140156,0.632268,-1
0.121976,-0.144987,1
-0.939275,-0.99813,-1
0.283587,0.611942,-1
-0.541529,0.940073,-1
-0.914562,0.408741,-1
0.048126,0.604122,-1
0.199871,-0.361201,-1
-0.57529,0.834085,-1
0.963969,-0.460747,-1
0.2208,-0.474473,-1
0.453883,-0.759768,-1
-0.004459,0.402229,-1
0.434139,0.239928,-1
0.770784,-0.088069,-1
0.206794,-0.079226,1
0.292204,0.738202,-1
-0.419854,-0.993571,-1
0.061031,-0.317214,1
0.777378,-0.578674,-1
0.508495,0.002904,-1
-0.014518,-0.828014,-1
-0.639129,-0.873836,-1
0.750808,0.252683,-1
-0.318774,0.880407,-1
0.084963,-0.27887,1
-0.704492,0.400208,-1
-0.044476,0.848781,-1
-0.554669,0.928442,-1
0.253296,0.400773,-1
-0.407584,0.704213,-1
0.430859,-0.654472,-1
0.866732,-0.323429,-1
-0.58577,-0.876671,-1
0.481177,-0.639135,-1
0.017401,0.553783,-1
0.959214,-0.500032,-1
0.48869,0.64663,-1
0.703636,-0.127979,-1
0.183436,-0.853348,-1
-0.906864,0.185248,-1
-0.311346,-0.556189,-1
0.694242,0.832326,-1
-0.474141,0.378014,-1
-0.053766,-0.327028,1
0.155983,-0.524232,-1
-0.540536,-0.965721,-1
0.951516,0.335991,-1
-0.994203,0.417424,-1
-0.394797,-0.730396,-1
0.757703,0.751582,-1
-0.502399,0.45352,-1
-0.135554,-0.710273,-1
-0.393967,0.322015,-1
0.079988,0.025655,1
-0.60351,-0.879082,-1
-0.343223,-0.833411,-1
-0.944712,-0.140589,-1
-0.584131,-0.482989,-1
-0.043532,-0.35713,1
0.167598,-0.295415,1
0.901389,0.967783,-1
0.644851,0.069447,-1
0.10221,0.171365,1
0.153039,-0.38688,-1
0.52661,-0.790965,-1
0.222344,-0.017747,1
0.6865,0.357526,-1
-0.728904,-0.976228,-1
-0.0434,-0.588268,-1
0.981829,-0.028033,-1
-0.923732,-0.685725,-1
0.182598,-0.700041,-1
-0.894382,0.133187,-1
-0.745108,-0.092982,-1
-0.711812,-0.91231,-1
0.21466,0.047935,1
-0.207994,0.318706,1
-0.774171,-0.467436,-1
0.72646,0.801254,-1
0.575877,0.84196,-1
0.971738,0.500956,-1
0.386826,-0.282572,-1
0.385467,0.415082,-1
-0.28643,-0.610527,-1
0.412458,-0.362407,-1
-0.404361,0.304593,-1
0.269995,0.175322,1
0.937075,-0.35688,-1
-0.083652,0.794584,-1
-0.931238,-0.337964,-1
-0.502903,0.1925,-1
0.572349,-0.222081,-1
-0.159815,-0.300325,1
-0.966818,0.773169,-1
0.584101,-0.365649,-1
0.655812,-0.542544,-1
-0.43781,0.41556,-1
0.349116,-0.778998,-1
0.182943,-0.751361,-1
-0.61732,0.802084,-1
0.545272,0.650627,-1
0.53059,0.639379,-1
-0.387644,-0.702371,-1
0.482323,-0.978512,-1
0.856048,-0.45112,-1
0.685956,-0.734723,-1
0.911735,0.275663,-1
0.083208,0.78475,-1
-0.612661,-0.678264,-1
-0.652045,-0.667813,-1
-0.757543,0.410116,-1
0.352653,-0.304484,-1
-0.755807,-0.108823,-1
0.199677,0.03422,1
-0.836705,-0.373679,-1
-0.199036,-0.522344,-1
0.960889,-0.454542,-1
-0.137576,0.337249,1
0.047715,0.980072,-1
-0.463852,-0.248617,-1
-0.381571,-0.401116,-1
-0.748313,0.54742,-1
-0.310496,0.075027,1
-0.46118,-0.938497,-1
0.600379,-0.166692,-1
-0.056284,-0.806478,-1
0.058016,-0.792054,-1
0.59917,-0.90585,-1
-0.286315,-0.079905,1
-0.427712,-0.775929,-1
-0.684916,-0.07774,-1
-0.583564,-0.431532,-1
0.059519,0.67744,-1
-0.002686,-0.130122,1
0.453191,-0.98658,-1
-0.703254,-0.266219,-1
-0.06295,-0.821129,-1
-0.459228,0.693843,-1
-0.354883,-0.245337,-1
0.697857,-0.027781,-1
0.741105,0.334577,-1
0.609398,-0.724457,-1
0.431819,-0.586937,-1
-0.707342,-0.993181,-1
-0.325769,0.659324,-1
0.327419,0.83857,-1
0.05237,0.353891,1
0.803666,-0.784907,-1
0.528788,-0.030531,-1
-0.309841,-0.08323,1
0.645253,-0.871253,-1
0.604459,0.451934,-1
0.94189,0.672201,-1
0.167738,0.651653,-1
-0.390351,0.089103,-1
-0.468731,0.445222,-1
-0.643518,-0.511934,-1
-0.350929,0.743484,-1
0.366573,0.994569,-1
-0.774612,0.987736,-1
0.512706,0.915209,-1
0.404236,0.069587,-1
-0.656744,-0.29337,-1
-0.779125,0.339009,-1
-0.749987,-0.939197,-1
0.055768,0.501371,-1
-0.909525,0.860904,-1
-0.559985,-0.454226,-1
-0.105325,-0.60611,-1
0.637248,0.36464,-1
0.858362,0.462854,-1
-0.539442,-0.537843,-1
-0.313081,0.696075,-1
-0.336351,0.87798,-1
-0.29747,-0.245332,1
0.090135,-0.991743,-1
-0.234017,0.559547,-1
-0.781095,-0.235674,-1
-0.01485,0.494555,-1
0.722999,-0.25791,-1
0.20432,0.449243,-1
0.45625,0.835152,-1
-0.182328,-0.166048,1
0.357185,-0.055649,1
0.091663,0.871617,-1
-0.451778,-0.148966,-1
0.702637,-0.683382,-1
0.172027,0.513327,-1
0.558302,0.45786,-1
0.043316,0.741304,-1
-0.013523,0.506439,-1
0.541025,-0.694648,-1
-0.031195,0.854436,-1
0.604672,-0.929027,-1
0.848881,-0.969217,-1
-0.54787,-0.019463,-1
0.879155,0.133145,-1
0.352372,-0.587246,-1
0.456929,-0.887155,-1
0.584499,0.079105,-1
-0.297043,0.220718,1
-0.422221,0.599422,-1
-0.775408,0.433995,-1
0.531175,0.34626,-1
-0.396976,-0.847945,-1
-0.777908,0.452003,-1
0.063815,-0.788178,-1
-0.018608,-0.279368,1
0.006582,0.518335,-1
0.451634,-0.473591,-1
-0.492665,-0.048766,-1
0.272094,-0.321553,-1
0.674278,0.996304,-1
0.616777,-0.218637,-1
0.18979,-0.920896,-1
-0.037701,-0.294088,1
0.381577,-0.814895,-1
0.992582,-0.495671,-1
0.243661,-0.67077,-1
0.090473,0.684389,-1
0.462436,-0.303035,-1
0.08089,0.540062,-1
-0.16375,-0.850169,-1
0.824673,0.328539,-1
-0.229626,-0.632311,-1
-0.734891,-0.831312,-1
0.297914,-0.290505,-1
-0.426052,0.988347,-1
-0.808135,-0.38329,-1
0.559912,0.054873,-1
0.70682,0.8664,-1
0.126156,-0.322937,1
-0.675607,-0.131366,-1
0.646237,0.708503,-1
0.995394,0.528798,-1
-0.038656,-0.754863,-1
0.409809,0.552131,-1
-0.133956,-0.853155,-1
0.601303,-0.107608,-1
0.077719,-0.730764,-1
-0.143125,0.54629,-1
-0.109845,0.508387,-1
-0.040471,-0.383876,1
-0.458396,-0.876544,-1
-0.22409,-0.884098,-1
0.33628,0.192315,1
0.609622,-0.931495,-1
-0.279061,0.547085,-1
-0.585952,-0.869329,-1
0.31218,-0.106085,1
0.04586,-0.228436,1
0.685859,0.270492,-1
-0.322256,-0.522782,-1
-0.16598,-0.462892,-1
0.64327,-0.53752,-1
-0.119206,0.586869,-1
0.969478,0.785312,-1
0.880643,-0.461514,-1
0.326564,0.056715,1
0.142306,0.781624,-1
0.996671,0.240395,-1
0.350689,-0.404386,-1
-0.181748,-0.838966,-1
0.351702,0.01331,1
-0.002155,0.856223,-1
0.771269,0.460208,-1
0.943822,0.981558,-1
0.869865,-0.335991,-1
-0.117233,0.247336,1
-0.859266,-0.571073,-1
-0.941517,-0.58501,-1
-0.919808,-0.116147,-1
-0.116939,-0.955773,-1
-0.406422,0.004139,-1
-0.999053,-0.981496,-1
-0.981731,-0.3441,-1
-0.737819,-0.251768,-1
-0.6645,0.047825,-1
0.794941,0.732799,-1
0.0317,0.339983,1
0.702739,0.953968,-1
0.062485,0.352537,1
0.177802,-0.897805,-1
0.362357,0.354231,-1
-0.952731,-0.769184,-1
0.755798,-0.415933,-1
-0.939232,0.069512,-1
-0.485658,-0.562609,-1
-0.585861,-0.65168,-1
0.507563,-0.712711,-1
-0.543684,-0.681586,-1
-0.617649,0.955764,-1
-0.00314,0.68198,-1
-0.401884,-0.968929,-1
-0.315394,-0.084436,1
-0.245264,-0.62332,-1
-0.761454,0.965219,-1
-0.889172,0.080866,-1
-0.58233,-0.89083,-1
-0.275165,0.932491,-1
0.633533,-0.04902,-1
0.663491,-0.1784,-1
-0.277173,0.091035,1
0.2646,0.101238,1
-0.374952,0.3609,-1
-0.871939,-0.332928,-1
-0.495333,-0.437492,-1
0.234308,-0.665943,-1
-0.698156,-0.165213,-1
0.156062,0.409813,-1
0.509995,0.599021,-1
-0.563439,0.343631,-1
0.953525,-0.539617,-1
-0.025294,0.565361,-1
0.744193,-0.584558,-1
-0.46652,0.788706,-1
-0.017462,-0.87108,-1
0.062439,0.888334,-1
0.199918,-0.936421,-1
0.552442,0.744234,-1
0.887519,0.371411,-1
0.461167,-0.685989,-1
0.844261,-0.193115,-1
0.965482,-0.087744,-1
-0.484553,-0.112324,-1
0.395563,0.914651,-1
0.452576,-0.121653,-1
0.608355,0.27157,-1
0.161906,-0.080038,1
0.721683,-0.254816,-1
0.408687,0.219425,-1
-0.947302,0.657718,-1
-0.421628,-0.749401,-1
0.511166,-0.330788,-1
-0.962119,0.985589,-1
-0.899201,0.247268,-1
-0.337724,0.677548,-1
-0.916856,-0.574845,-1
0.442362,-0.461993,-1
-0.300718,0.304306,-1
-0.18643,-0.617091,-1
0.87047,0.235933,-1
0.930166,0.543632,-1
-0.45948,-0.374386,-1
0.783527,0.648843,-1
-0.112287,0.032899,1
-0.885866,0.558636,-1
-0.287288,0.197526,1
0.028684,-0.834066,-1
0.052878,0.952251,-1
0.234744,0.617784,-1
-0.515357,-0.01573,-1
0.156828,0.886258,-1
-0.966857,-0.690444,-1
-0.409413,-0.233557,-1
-0.491588,-0.77505,-1
-0.196552,-0.362464,-1
-0.018673,0.24071,1
-0.849239,-0.708715,-1
-0.059867,-0.722173,-1
0.135546,0.874126,-1
-0.620423,0.124405,-1
0.456794,0.794411,-1
0.021405,0.895534,-1
-0.29307,-0.817456,-1
-0.62171,-0.766898,-1
-0.511336,-0.117834,-1
0.678101,-0.010977,-1
-0.399447,-0.123349,-1
0.831515,0.517988,-1
0.539325,-0.87938,-1
0.957936,0.241929,-1
-0.882598,0.526817,-1
0.372115,0.816847,-1
-0.641967,0.31936,-1
-0.622407,0.394115,-1
-0.861596,-0.855968,-1
-0.365026,0.001502,1
-0.779792,0.454238,-1
-0.05598,0.974806,-1
-0.347265,0.840498,-1
0.448977,0.262846,-1
-0.514257,0.582393,-1
-0.137584,-0.656588,-1
0.149798,0.939735,-1
0.629915,0.243177,-1
0.706393,0.059425,-1
0.694133,0.635676,-1
0.993413,-0.690195,-1
-0.963045,-0.779271,-1
-0.672466,-0.842981,-1
-0.036076,-0.384746,1
0.338041,-0.072683,1
-0.566896,0.289986,-1
0.296688,-0.307117,-1
0.074986,0.30031,1
0.408041,0.398919,-1
0.469424,-0.308398,-1
-0.600939,-0.826194,-1
0.52317,-0.74461,-1
0.927948,0.217694,-1
-0.786138,-0.658464,-1
0.271542,0.628296,-1
0.67532,0.982058,-1
0.065254,-0.740565,-1
-0.730268,0.776224,-1
-0.643048,0.418192,-1
0.272189,0.510191,-1
0.080217,0.287072,1
-0.954955,0.675528,-1
0.63907,-0.269819,-1
-0.946299,0.285171,-1
0.182705,0.249489,1
0.727477,0.058293,-1
-0.170137,0.288298,1
0.749686,0.341809,-1
-0.096069,0.077111,1
0.435506,-0.069299,-1
-0.488584,-0.541489,-1
0.263666,0.308122,-1
0.828044,0.780068,-1
-0.925393,-0.195509,-1
-0.00047,0.761065,-1
0.790643,-0.314418,-1
-0.148691,0.452669,-1
0.172488,0.809922,-1
-0.034535,0.313127,1
0.12794,0.796923,-1
-0.275358,-0.31628,-1
-0.783492,-0.859961,-1
0.068175,0.938347,-1
-0.423666,-0.695921,-1
-0.264683,-0.781733,-1
-0.830834,-0.200386,-1
-0.910462,0.76164,-1
-0.61461,0.548448,-1
-0.611621,-0.031266,-1
0.519084,-0.070743,-1
0.342187,0.071372,1
0.946176,-0.975493,-1
0.555505,-0.619994,-1
-0.183402,-0.217342,1
0.712936,0.368093,-1
-0.074332,-0.063753,1
-0.593138,-0.596908,-1
-0.120005,0.15977,1
-0.995198,0.182809,-1
0.249609,-0.141901,1
-0.698917,0.645415,-1
-0.748679,0.101927,-1
0.795504,-0.164777,-1
0.083119,-0.451397,-1
0.751987,0.743394,-1
-0.607312,0.987604,-1
-0.822598,-0.93884,-1
0.394609,-0.211824,-1
0.670429,0.842801,-1
-0.678468,0.200583,-1
0.312636,-0.232284,1
0.642544,0.580759,-1
-0.752472,0.06879,-1
-0.547982,-0.409273,-1
-0.911423,0.771231,-1
-0.436224,-0.008173,-1
0.724746,-0.938372,-1
0.895591,-0.055876,-1
0.51367,0.446569,-1
0.62993,0.485362,-1
-0.997559,-0.098609,-1
-0.817602,-0.990087,-1
0.559298,-0.249401,-1
0.499101,0.188412,-1
0.62721,0.08433,-1
-0.481578,-0.747319,-1
-0.286757,-0.476032,-1
-0.498546,0.016192,-1
-0.485328,-0.595385,-1
-0.613069,0.971464,-1
0.443386,0.702491,-1
-0.102682,-0.52288,-1
-0.135249,0.79343,-1
-0.314364,-0.482188,-1
0.952804,-0.028576,-1
0.227806,0.745018,-1
0.915417,-0.11824,-1
0.715283,-0.486747,-1
0.039328,0.091438,1
-0.736398,0.423106,-1
0.729821,0.123554,-1
-0.955988,0.436346,-1
0.309426,-0.348687,-1
-0.523458,0.117713,-1
-0.045464,0.832455,-1
0.001842,0.027024,1
0.290195,-0.131042,1
-0.684866,-0.720135,-1
0.596858,0.112276,-1
0.790283,0.845065,-1
-0.924883,-0.964499,-1
-0.267784,-0.857572,-1
-0.297557,-0.56904,-1
0.20974,0.156951,1
-0.525426,-0.662039,-1
-0.103082,-0.692845,-1
0.858713,-0.461433,-1
-0.410576,0.343839,-1
-0.682031,-0.684865,-1
0.219795,0.618636,-1
0.614675,0.134305,-1
0.948059,0.480571,-1
-0.629779,0.273169,-1
0.341619,0.346269,-1
-0.055606,-0.471702,-1
-0.257377,0.559213,-1
0.572266,0.84643,-1
-0.965425,-0.889011,-1
-0.567139,-0.869432,-1
-0.960666,0.857132,-1
-0.462274,0.173246,-1
-0.52182,0.939914,-1
0.877065,0.227161,-1
0.506083,-0.949597,-1
0.739469,-0.810697,-1
-0.117725,0.144185,1
-0.709049,0.460041,-1
-0.638907,-0.866912,-1
0.525138,-0.313233,-1
-0.360995,0.766084,-1
-0.143378,0.029866,1
0.204666,-0.896088,-1
0.773949,-0.711102,-1
0.767062,0.250355,-1
-0.184738,-0.995764,-1
0.784304,0.527035,-1
-0.88275,0.758304,-1
-0.247616,-0.178194,1
0.037031,-0.084417,1
0.661371,-0.043293,-1
0.256393,0.45008,-1
-0.181312,0.11774,1
0.585211,-0.279813,-1
-0.621251,0.257293,-1
-0.33059,0.309924,-1
-0.566512,-0.869099,-1
-0.584161,-0.432531,-1
-0.082414,0.890146,-1
0.551807,-0.946139,-1
-0.756055,-0.603906,-1
0.054594,-0.388554,1
-0.059706,0.095967,1
0.814179,-0.377912,-1
-0.274063,0.399408,-1
0.385993,0.137613,-1
-0.45967,-0.630728,-1
0.853465,-0.630928,-1
0.214772,0.667086,-1
-0.646577,-0.481071,-1
-0.20789,0.165646,1
0.098028,0.102513,1
0.723398,-0.975806,-1
-0.600294,0.719323,-1
-0.708377,0.245092,-1
-0.476851,-0.196308,-1
-0.059036,-0.769498,-1
0.93086,0.858743,-1
-0.134978,-0.389048,-1
0.684581,0.726472,-1
0.739587,0.479374,-1
0.172811,0.838149,-1
-0.054824,-0.840078,-1
-0.403607,-0.591421,-1
-0.268715,0.530667,-1
0.8496,-0.27481,-1
0.8838,-0.454841,-1
0.983163,0.217098,-1
-0.944841,0.743911,-1
0.318719,-0.229977,1
0.674054,0.240134,-1
-0.075475,0.269764,1
0.252161,-0.630745,-1
-0.823854,0.493946,-1
0.733532,0.033462,-1
-0.728922,0.138339,-1
0.333702,-0.084253,1
-0.254069,-0.890658,-1
0.577549,-0.828142,-1
-0.438246,0.686255,-1
-0.046406,-0.963832,-1
0.110026,-0.101825,1
0.71239,-0.242938,-1
-0.651778,0.772853,-1
-0.098242,-0.074594,1
-0.17723,0.510586,-1
-0.750937,0.63623,-1
0.235704,0.044306,1
0.76736,0.041295,-1
0.40631,-0.564698,-1
-0.360332,0.364706,-1
0.395364,0.494074,-1
0.703258,0.576803,-1
-0.500333,0.159259,-1
0.541676,-0.686598,-1
0.553571,-0.292892,-1
0.310004,0.645089,-1
0.709139,0.538956,-1
0.741747,-0.809434,-1
0.685976,-0.388286,-1
0.211465,-0.018751,1
-0.33072,0.219855,1
-0.29676,-0.582336,-1
0.613451,0.373622,-1
0.298587,0.731076,-1
0.419625,-0.430708,-1
0.708152,-0.332839,-1
-0.751514,0.12669,-1
-0.858692,0.922624,-1
0.20239,-0.573803,-1
0.250405,0.348246,-1
0.816777,0.71781,-1
-0.286819,-0.582349,-1
0.700011,0.205342,-1
0.410889,0.501512,-1
-0.99043,-0.087479,-1
0.879081,-0.683249,-1
-0.057439,-0.035349,1
0.66175,0.521661,-1
0.038757,0.993543,-1
-0.20807,0.212548,1
-0.080111,0.447106,-1
-0.063818,-0.408734,-1
0.890675,0.727903,-1
0.580278,-0.596411,-1
-0.47751,-0.036129,-1
0.202552,-0.493266,-1
-0.172317,-0.102753,1
-0.075561,-0.019183,1
-0.313757,-0.668669,-1
0.956014,-0.640297,-1
0.198637,0.206345,1
0.668627,0.137174,-1
-0.165236,-0.559741,-1
-0.594877,0.097915,-1
0.922049,-0.428288,-1
-0.932561,0.686954,-1
-0.485245,0.870696,-1
0.714461,0.490326,-1
-0.338097,-0.254384,-1
-0.824373,0.488202,-1
-0.675686,-0.326311,-1
0.498802,-0.455458,-1
0.848154,0.330982,-1
0.052586,0.341069,1
-0.365779,-0.351419,-1
0.81675,-0.427098,-1
-0.079162,0.298874,1
-0.526849,0.31808,-1
0.397811,-0.227066,-1
0.650103,-0.061556,-1
-0.660389,-0.896722,-1
0.389587,0.950567,-1
0.019918,0.766203,-1
-0.353769,0.808864,-1
-0.457224,-0.834007,-1
0.129676,0.809631,-1
0.78589,-0.008905,-1
-0.247958,0.128502,1
-0.762009,0.933523,-1
-0.278152,0.981638,-1
0.662019,-0.437123,-1
-0.042406,-0.849665,-1
0.941892,-0.043387,-1
0.185955,-0.938242,-1
0.84097,-0.208968,-1
0.592634,0.176044,-1
-0.043718,-0.218596,1
-0.383697,0.300943,-1
-0.762685,-0.912526,-1
-0.488235,0.835158,-1
-0.855947,-0.672099,-1
-0.023467,0.000177,1
0.842319,-0.339205,-1
0.973189,0.872202,-1
-0.927609,0.995418,-1
-0.902664,0.328932,-1
-0.405208,-0.776609,-1
0.698219,0.588434,-1
-0.044283,0.148782,1
0.569863,-0.390903,-1
0.328867,0.320949,-1
0.805166,-0.12409,-1
0.661114,-0.720805,-1
0.012714,0.443169,-1
0.892017,-0.708984,-1
-0.843404,-0.185835,-1
0.792853,0.957693,-1
-0.427865,0.633409,-1
-0.33065,0.169487,1
0.018285,-0.418737,-1
-0.860943,0.061977,-1
0.572926,0.631648,-1
0.601119,-0.794251,-1
-0.27161,0.92278,-1
0.997615,-0.260784,-1
-0.200456,-0.656526,-1
0.85026,0.928624,-1
-0.694141,0.413904,-1
-0.307036,0.143635,1
-0.073987,0.396114,-1
-0.092548,0.081569,1
0.770131,-0.52958,-1
0.583475,0.769771,-1
-0.066077,-0.323246,1
-0.594285,0.855263,-1
0.953899,0.77891,-1
0.986505,-0.045024,-1
-0.838392,-0.905388,-1
0.464811,0.394224,-1
-0.078427,0.637265,-1
-0.173235,0.868201,-1
-0.603824,-0.209043,-1
-0.954759,-0.853967,-1
0.095991,0.285448,1
-0.387578,-0.547012,-1
0.470637,-0.39868,-1
-0.961329,0.389198,-1
-0.650823,-0.493396,-1
0.006539,0.983524,-1
0.868643,0.630196,-1
0.240603,-0.161532,1
-0.983806,-0.148404,-1
0.043548,0.129151,1
-0.557414,-0.838914,-1
-0.826886,0.866745,-1
0.669199,-0.92789,-1
0.108815,0.209165,1
0.716522,-0.922105,-1
-0.159075,-0.28156,1
-0.683392,-0.616683,-1
0.326717,-0.216754,1
-0.617809,0.816048,-1
0.414072,-0.329957,-1
0.305692,0.568844,-1
0.710221,-0.176593,-1
0.379691,0.967615,-1
-0.547212,0.169025,-1
-0.351146,-0.814023,-1
-0.492336,0.677963,-1
-0.303493,0.700392,-1
0.539732,0.794334,-1
0.235386,-0.308345,1
-0.914594,0.17739,-1
-0.291814,-0.975332,-1
-0.353274,0.664847,-1
0.371512,0.829821,-1
-0.972561,-0.57082,-1
0.848923,0.045932,-1
-0.091407,0.847356,-1
0.399008,0.018301,1
0.61839,-0.535324,-1
-0.163186,0.50795,-1
0.868194,0.180459,-1
-0.744677,-0.059949,-1
0.920388,-0.140335,-1
-0.77153,0.243647,-1
0.883781,-0.958054,-1
0.015626,0.516255,-1
0.679633,0.228417,-1
-0.305928,-0.760564,-1
0.20702,-0.63238,-1
-0.724263,-0.797576,-1
0.003605,0.06556,1
0.821922,0.42483,-1
0.765126,-0.036577,-1
0.845342,-0.781208,-1
0.33686,0.761016,-1
0.20918,-0.088996,1
-0.040361,0.626785,-1
0.705026,0.073989,-1
-0.448733,-0.956656,-1
0.184073,0.614409,-1
-0.97375,-0.243767,-1
-0.70199,-0.419436,-1
0.878066,-0.285865,-1
0.3643,0.78811,-1
0.575831,-0.894073,-1
-0.360549,0.74941,-1
-0.334975,-0.101965,1
-0.925524,-0.134268,-1
-0.744437,-0.050725,-1
-0.215825,-0.380315,-1
-0.559645,0.976172,-1
-0.340058,-0.120139,1
-0.789499,-0.97344,-1
0.030937,0.853824,-1
-0.138157,-0.46508,-1
-0.697571,0.256565,-1
0.164898,-0.548383,-1
0.846227,-0.922139,-1
-0.775344,-0.647683,-1
-0.10783,0.592998,-1
0.907329,0.147448,-1
0.360515,-0.177788,-1
-0.52468,0.931917,-1
-0.685469,-0.107056,-1
0.282212,-0.007075,1
0.144389,0.82794,-1
0.475201,0.630749,-1
0.616795,-0.488611,-1
0.136625,-0.626596,-1
-0.185521,-0.113262,1
-0.395456,-0.807781,-1
0.808621,0.81841,-1
-0.459273,0.686108,-1
0.266017,0.871306,-1
-0.834492,-0.892398,-1
0.61913,0.641226,-1
-0.647484,0.983888,-1
0.671801,-0.744423,-1
0.179863,0.56444,-1
-0.170774,-0.933535,-1
-0.981237,-0.893328,-1
0.734023,0.532209,-1
-0.17268,0.408406,-1
0.745202,0.465737,-1
-0.80423,-0.839408,-1
0.702506,-0.188487,-1
0.379684,-0.837194,-1
0.760218,-0.058894,-1
-0.911964,0.294697,-1
0.451221,0.962816,-1
0.122355,0.785366,-1
-0.82877,0.236009,-1
-0.64687,-0.794886,-1
-0.515788,-0.18653,-1
0.363052,-0.671947,-1
-0.399977,-0.767829,-1
0.200465,0.473855,-1
-0.963021,0.203315,-1
0.048182,0.132758,1
-0.482175,0.613188,-1
-0.622533,-0.618269,-1
-0.592492,0.944307,-1
0.408401,-0.022274,-1
0.948007,-0.753876,-1
0.037347,-0.7417,-1
0.970128,0.647734,-1
-0.715847,0.185021,-1
0.921535,-0.424033,-1
0.566915,0.678293,-1
0.793852,0.223074,-1
0.998405,-0.496495,-1
-0.74739,-0.234091,-1
0.46126,0.19595,-1
0.091233,-0.759761,-1
-0.211001,0.673622,-1
-0.041946,0.689228,-1
0.935729,0.629054,-1
0.74919,0.680407,-1
0.363928,-0.354741,-1
0.326531,0.602368,-1
-0.215339,0.030718,1
0.875711,-0.038565,-1
0.108205,-0.949126,-1
-0.74267,0.901705,-1
0.286146,0.344573,-1
-0.493609,-0.461022,-1
-0.277965,-0.75603,-1
0.349352,0.332758,-1
0.853653,-0.096079,-1
0.066313,-0.234616,1
-0.889877,-0.853269,-1
0.502336,0.554964,-1
-0.008242,0.103373,1
0.355685,-0.037596,1
-0.099593,-0.255331,1
0.815485,0.132792,-1
0.097647,-0.707645,-1
-0.111868,-0.815503,-1
-0.615236,0.841023,-1
-0.204131,-0.921397,-1
0.306444,0.023046,1
0.095169,0.301588,1
0.06791,0.55064,-1
0.510472,0.346799,-1
-0.442589,0.706131,-1
0.92997,-0.681759,-1
-0.839247,-0.352673,-1
0.210999,-0.080601,1
