@relation HalfMoonWithLabel

@attribute X numeric
@attribute Y numeric
@attribute class {1,2}

@data
-0.303702,1.141785,2
0.118783,1.106179,2
-0.168611,1.274903,2
-0.124859,1.19307,2
-0.416462,1.52622,2
-0.18969,1.004642,2
-0.391022,1.601372,2
-0.256842,1.640921,2
-0.166541,1.277474,2
-0.383302,1.411885,2
-0.007652,1.260643,2
0.213899,1.45231,2
-0.192454,1.368535,2
-0.182903,1.465826,2
-0.42517,1.092366,2
-0.38462,1.183664,2
-0.123009,1.233521,2
-0.396652,1.410159,2
-0.03785,1.306594,2
-0.197591,1.408472,2
-0.352346,1.275995,2
-0.182887,0.933652,2
-0.05209,1.586053,2
-0.131088,1.405577,2
-0.234345,1.400693,2
-0.115056,0.968879,2
-0.579036,1.199633,2
-0.095567,1.461393,2
-0.307364,1.393429,2
-0.187834,1.474331,2
-0.160178,1.405862,2
-0.278066,1.467888,2
0.042796,1.327064,2
-0.064402,1.379628,2
-0.40648,1.161698,2
-0.421964,1.463093,2
-0.001263,1.296002,2
-0.254564,1.245278,2
-0.012159,1.098524,2
-0.376139,1.513503,2
-0.360873,1.137386,2
-0.169542,1.562625,2
-0.293196,1.204601,2
-0.190892,1.267486,2
-0.105574,1.411817,2
0.166518,0.911086,2
0.030785,1.124112,2
-0.386187,1.321139,2
-0.468524,1.550205,2
-0.0315,1.240271,2
-0.102955,1.261102,2
-0.360903,1.338187,2
0.01371,1.246557,2
-0.337233,1.5986,2
0.00227,1.033566,2
-0.285218,0.978106,2
-0.323441,1.512249,2
-0.179499,1.414834,2
-0.219602,1.352213,2
-0.281424,1.437328,2
-0.094167,1.329916,2
0.014388,1.152058,2
-0.33608,1.48435,2
-0.062552,1.403044,2
-0.063999,1.356545,2
-0.445639,1.085633,2
-0.266627,1.272616,2
0.006308,1.45279,2
-0.126032,1.081297,2
-0.220519,1.219988,2
-0.094908,1.306343,2
-0.42201,1.269594,2
-0.221239,1.176889,2
-0.207364,1.357356,2
-0.032409,1.41129,2
-0.260019,1.298157,2
-0.012862,1.575716,2
-0.249444,1.740759,2
-0.35348,1.195935,2
-0.299952,1.155178,2
-0.345241,1.551663,2
-0.265372,1.4607,2
-0.472156,1.178912,2
-0.323888,1.255266,2
-0.162712,1.390841,2
-0.310307,1.021091,2
-0.097535,1.616154,2
-0.308698,1.685504,2
0.043784,1.531754,2
-0.420001,1.736028,2
0.006816,1.023947,2
-0.028041,1.222253,2
-0.334924,1.606459,2
-0.363173,1.416458,2
-0.198096,1.237712,2
-0.076317,1.617242,2
-0.109299,1.29567,2
-0.201173,1.344031,2
-0.39898,0.896677,2
0.024466,1.692279,2
-0.451816,1.288789,2
-0.265133,1.112738,2
-0.094016,1.580885,2
-0.308833,1.559186,2
-0.07047,1.170832,2
-0.117741,1.67702,2
-0.351876,1.164592,2
-0.396979,1.395508,2
0.170579,1.396728,2
-0.023788,1.416169,2
-0.26465,1.409589,2
-0.211542,1.426948,2
-0.332775,1.465639,2
-0.075158,1.444842,2
-0.309692,1.609724,2
-0.296051,1.171631,2
-0.221587,1.447248,2
-0.337109,1.242638,2
-0.064962,1.427913,2
-0.139657,1.27427,2
0.004974,1.21238,2
-0.306186,0.918274,2
-0.310757,1.568223,2
0.020167,1.800324,2
-0.30986,1.173884,2
-0.331611,1.440851,2
-0.428495,1.282384,2
-0.106276,1.663606,2
-0.207899,1.273216,2
-0.242987,1.37846,2
-0.378942,1.398623,2
-0.270901,1.365908,2
0.005323,1.660295,2
-0.156419,0.881529,2
-0.190332,1.161978,2
-0.220209,1.595374,2
-0.199381,1.611368,2
-0.197555,1.271065,2
-0.149688,1.262509,2
-0.262662,0.970549,2
-0.105505,1.145725,2
0.132298,1.087146,2
-0.250729,1.563394,2
-0.192023,1.64688,2
-0.236599,1.608665,2
-0.460692,1.531916,2
-0.335075,1.300325,2
-0.376224,1.692861,2
-0.220648,1.239467,2
-0.163206,1.527997,2
-0.274308,1.485361,2
-0.356173,1.683855,2
-0.182181,1.447609,2
-0.265751,1.198778,2
-0.332838,1.477154,2
-0.293426,1.170836,2
-0.249208,1.439657,2
-0.63593,1.409092,2
-0.196336,1.356838,2
-0.198744,1.576698,2
-0.263049,1.686048,2
-0.260721,1.303117,2
-0.352417,1.25598,2
-0.058876,1.018273,2
-0.284106,1.201431,2
-0.253693,1.233827,2
-0.352692,1.418303,2
-0.217027,1.867195,2
-0.370058,1.23826,2
-0.191598,1.121608,2
-0.227459,1.658875,2
-0.18474,1.420564,2
-0.227676,1.554375,2
-0.302886,1.413453,2
-0.190692,1.582087,2
-0.225626,1.058464,2
-0.324632,1.338693,2
-0.290544,1.117719,2
-0.229955,1.205515,2
-0.316094,1.476372,2
-0.34803,1.569698,2
-0.140645,1.216443,2
-0.318878,1.466413,2
-0.167337,1.604377,2
-0.304492,1.323085,2
-0.249523,1.568575,2
-0.164905,0.966601,2
-0.094469,1.230546,2
-0.197667,1.577918,2
-0.22086,1.250446,2
-0.258591,1.259661,2
-0.274423,1.704427,2
-0.299864,1.283276,2
-0.361743,1.764918,2
-0.217876,1.582908,2
-0.28675,1.33919,2
-0.190145,1.275566,2
-0.197448,1.203373,2
-0.179321,1.199271,2
-0.44615,1.064037,2
-0.120695,1.384338,2
-0.22996,1.234681,2
-0.358421,1.248215,2
-0.058893,1.718075,2
-0.286025,1.522841,2
-0.252365,1.280458,2
-0.128629,1.555,2
-0.19979,1.455506,2
-0.184833,1.581832,2
-0.18399,1.547264,2
-0.493413,1.02648,2
0.035988,1.061214,2
-0.385882,1.66066,2
-0.23799,1.449467,2
-0.33639,1.510672,2
-0.423304,1.422434,2
-0.247025,1.354526,2
-0.267662,1.532766,2
-0.061613,1.417457,2
-0.312575,1.470255,2
-0.394179,1.320964,2
0.078877,1.401781,2
-0.408117,1.713471,2
-0.22783,1.539949,2
-0.169904,1.134334,2
-0.192622,1.522616,2
-0.267151,1.293851,2
-0.253394,1.589283,2
-0.347171,1.048926,2
-0.257158,1.538712,2
-0.159112,1.354747,2
-0.490492,1.369155,2
-0.282662,1.63795,2
-0.278313,1.326409,2
-0.261633,1.476869,2
-0.287516,1.36264,2
-0.241395,1.132821,2
-0.303493,1.531244,2
-0.292416,1.530764,2
-0.022487,1.725075,2
-0.324385,1.6119,2
-0.230117,1.846649,2
-0.251514,1.816152,2
-0.100374,1.271273,2
-0.279455,1.465928,2
-0.299222,1.313637,2
-0.039928,1.153452,2
-0.190689,1.509686,2
-0.231605,1.066748,2
-0.292869,1.409096,2
-0.567854,1.529038,2
-0.369468,1.061546,2
-0.359393,1.443474,2
-0.315839,1.60305,2
-0.094074,1.396656,2
-0.272318,1.926148,2
-0.252442,1.565515,2
-0.105011,1.5089,2
-0.274204,1.437323,2
-0.284622,1.172188,2
-0.060806,1.712341,2
-0.171411,1.464998,2
-0.323498,1.520406,2
-0.40544,1.481438,2
-0.388345,1.664044,2
-0.376087,1.135554,2
-0.067749,1.68629,2
-0.233183,1.445998,2
-0.062149,1.347109,2
-0.548772,1.794356,2
-0.180018,1.257404,2
-0.283557,1.41931,2
-0.326136,1.346539,2
-0.353309,1.455953,2
-0.248725,1.855974,2
-0.300734,1.257846,2
-0.215042,1.650659,2
-0.322787,1.485595,2
-0.428564,1.096646,2
-0.285514,1.259882,2
-0.344884,1.105567,2
-0.368109,1.300903,2
-0.324193,1.408739,2
-0.265751,1.579087,2
-0.443547,1.452433,2
-0.5131,1.743913,2
-0.255868,1.493883,2
0.17946,1.375115,2
-0.20304,1.49549,2
-0.435111,1.620613,2
-0.270572,1.451834,2
-0.312207,1.637462,2
-0.393846,1.172515,2
-0.396487,1.537012,2
-0.302491,1.599977,2
-0.424108,1.68357,2
-0.260779,1.630334,2
-0.157144,1.229815,2
-0.213799,1.602073,2
-0.337705,1.411362,2
-0.419768,2.046124,2
-0.538257,1.061996,2
-0.317349,1.429656,2
-0.560102,1.725453,2
-0.643218,1.654561,2
-0.198192,1.211891,2
-0.174148,1.519896,2
-0.392438,1.38946,2
-0.389369,1.34132,2
-0.312588,1.350568,2
-0.188191,1.410716,2
-0.281739,1.228025,2
-0.147393,1.278788,2
-0.300446,1.226686,2
-0.338776,1.816531,2
-0.290478,1.06274,2
-0.428349,1.393115,2
-0.317198,1.552483,2
-0.291356,1.213787,2
-0.272696,1.451358,2
-0.270838,1.226627,2
-0.264216,1.23877,2
-0.309308,1.355329,2
-0.33569,0.689798,2
-0.409075,1.887415,2
0.115104,1.737631,2
-0.327734,1.57782,2
-0.340033,1.256214,2
-0.353927,1.456697,2
-0.281448,1.235986,2
-0.357581,1.08792,2
-0.085242,1.135996,2
-0.461293,1.43051,2
-0.557771,1.229513,2
-0.242117,1.208588,2
-0.277155,1.483402,2
-0.287181,1.447001,2
-0.366756,1.20146,2
-0.449664,1.632501,2
-0.44582,1.468938,2
-0.425794,1.265629,2
-0.30141,1.316429,2
-0.225656,1.656724,2
-0.247182,1.476831,2
-0.492515,1.424491,2
-0.51109,0.995172,2
-0.445477,1.663274,2
-0.337757,1.182219,2
-0.328162,1.739055,2
-0.332006,1.399593,2
-0.46355,1.048429,2
-0.338243,1.321424,2
-0.325252,1.442806,2
-0.54584,1.295449,2
-0.421137,1.054762,2
-0.286393,1.422523,2
-0.251928,1.221012,2
-0.375077,1.219665,2
-0.329085,1.360952,2
-0.281427,1.480261,2
-0.157611,1.338361,2
-0.412152,1.452089,2
-0.427419,1.242621,2
-0.110447,1.345511,2
0.240186,1.270976,2
-0.0533,1.571206,2
-0.418022,1.666823,2
-0.228824,1.687306,2
-0.430892,1.310088,2
-0.147577,1.358423,2
-0.359714,1.388886,2
-0.260669,1.066243,2
-0.587991,1.001577,2
-0.312229,1.431509,2
-0.390212,1.43003,2
-0.275865,1.439164,2
-0.402225,1.437264,2
-0.28572,1.269866,2
-0.290028,1.355762,2
-0.373454,1.371106,2
-0.115336,0.853506,2
-0.400238,1.588153,2
-0.256612,1.625267,2
-0.50541,1.602009,2
-0.42041,1.399163,2
-0.472741,1.471046,2
-0.055574,1.404468,2
-0.314019,1.403205,2
-0.391274,1.247628,2
-0.351541,1.185878,2
-0.347824,1.842207,2
-0.315485,1.507829,2
-0.100558,1.515964,2
-0.317706,1.812973,2
-0.331665,1.300597,2
-0.250256,0.860103,2
-0.194123,1.129212,2
-0.321961,1.200024,2
-0.614225,1.254335,2
-0.271791,1.325525,2
-0.205794,1.316315,2
-0.549447,1.151863,2
-0.610945,1.506545,2
-0.540097,1.501181,2
-0.318408,1.6885,2
-0.311111,1.5307,2
-0.372532,1.236139,2
-0.146127,1.457933,2
-0.401382,1.727663,2
-0.123575,1.494733,2
-0.43073,1.602477,2
-0.35908,1.36822,2
-0.490805,1.517796,2
-0.376334,1.515059,2
-0.436031,1.13756,2
-0.452541,1.125672,2
-0.372968,1.286944,2
-0.416814,1.689104,2
-0.528366,1.284182,2
-0.364011,1.629632,2
-0.458781,1.583817,2
-0.349757,2.040038,2
-0.38818,1.339428,2
-0.237628,1.531784,2
-0.263483,1.52038,2
-0.686358,1.393633,2
-0.46389,1.414443,2
-0.212174,1.638975,2
-0.288331,1.295373,2
-0.385528,1.435661,2
-0.340928,1.716519,2
-0.50194,1.488379,2
-0.283733,1.781882,2
-0.154654,1.297515,2
-0.244958,1.069226,2
-0.230993,1.01602,2
-0.318625,1.436949,2
-0.720334,1.476282,2
-0.537925,1.313361,2
-0.219454,1.651178,2
-0.53518,1.478943,2
-0.330499,1.29695,2
-0.200893,1.019735,2
-0.245114,1.61431,2
-0.459599,1.479925,2
-0.49268,1.529748,2
-0.451355,1.037548,2
-0.324088,1.761118,2
-0.48012,1.166599,2
-0.301816,1.35229,2
-0.32385,1.663551,2
-0.322057,1.687939,2
-0.451078,1.480954,2
-0.250133,0.968003,2
-0.251926,1.369134,2
-0.453796,1.464849,2
-0.379867,1.416105,2
-0.381391,1.448612,2
-0.441368,1.505296,2
-0.185717,1.095124,2
-0.212283,1.371553,2
-0.429038,1.49923,2
-0.413415,1.565643,2
-0.398085,1.544727,2
-0.345502,1.381851,2
-0.451432,1.294578,2
-0.447893,1.30497,2
-0.138078,1.592633,2
-0.219473,1.578368,2
-0.246229,1.348928,2
-0.552264,1.477791,2
-0.22859,1.454384,2
-0.536278,1.402049,2
-0.284018,1.463459,2
-0.113969,1.185058,2
-0.445373,1.239068,2
-0.306527,1.391755,2
-0.392781,1.189113,2
-0.323721,1.770235,2
-0.43093,1.342552,2
-0.422291,1.333486,2
-0.082908,1.386042,2
-0.406475,1.177543,2
-0.32833,1.092319,2
-0.48736,1.235982,2
-0.289877,1.789328,2
-0.433393,1.08965,2
-0.082788,1.414354,2
-0.278184,1.361118,2
-0.339001,1.102753,2
-0.467582,1.518701,2
-0.176886,1.013814,2
-0.313011,1.356591,2
-0.2496,1.378736,2
-0.302143,1.447112,2
-0.237461,2.005605,2
-0.674842,1.807159,2
-0.686402,1.627839,2
-0.159571,1.81299,2
-0.547081,1.362198,2
-0.193766,1.207768,2
-0.466731,1.553406,2
-0.211545,1.127244,2
-0.337079,1.090444,2
-0.286066,1.667597,2
-0.351012,1.493586,2
-0.466229,1.726813,2
-0.325461,1.234537,2
-0.296553,1.639294,2
-0.460865,1.513244,2
-0.403845,1.432839,2
-0.505756,1.256086,2
-0.497679,1.293328,2
-0.385495,1.434595,2
-0.453724,1.387785,2
-0.176814,1.5605,2
-0.269885,1.512049,2
-0.518058,1.44412,2
-0.339245,1.484273,2
-0.302442,1.436839,2
-0.573433,1.2661,2
-0.35497,1.264205,2
-0.463154,1.545721,2
-0.506988,1.36471,2
-0.260919,1.537501,2
-0.643844,1.493956,2
-0.293756,1.374592,2
-0.455706,1.37732,2
-0.645393,1.468802,2
-0.402999,1.303223,2
-0.406332,1.165863,2
-0.182826,1.299109,2
-0.391365,1.296593,2
-0.36624,1.600772,2
-0.57793,1.541845,2
-0.478808,1.279557,2
-0.368233,1.272816,2
-0.056883,1.154247,2
-0.250105,1.610327,2
-0.346367,1.588153,2
0.013564,1.412437,2
-0.39498,1.677288,2
-0.453933,1.423896,2
-0.517357,1.562026,2
-0.278467,1.422298,2
-0.198024,1.555973,2
-0.484312,1.693019,2
-0.433563,1.536328,2
-0.444173,1.624659,2
-0.513885,1.391521,2
-0.214469,1.119589,2
-0.213813,1.414469,2
-0.366948,1.090899,2
-0.28639,1.471292,2
-0.395137,1.627265,2
-0.288946,1.228884,2
-0.273537,1.188552,2
-0.374481,1.613022,2
-0.527707,1.170862,2
-0.416325,1.987613,2
-0.464769,1.552479,2
-0.484513,1.363723,2
-0.264277,1.273428,2
-0.502305,1.346288,2
-0.489924,1.744504,2
-0.386769,1.130181,2
-0.38689,1.217442,2
-0.246075,1.056484,2
-0.572379,1.098308,2
-0.358325,1.307427,2
-0.354855,1.288487,2
-0.340802,1.021941,2
-0.440915,1.051919,2
-0.449886,1.691671,2
-0.437568,1.525927,2
-0.57765,1.236471,2
-0.357189,1.229721,2
-0.419639,1.455239,2
-0.437626,1.581735,2
-0.156683,1.377397,2
-0.431125,1.152963,2
-0.404287,1.216498,2
-0.587629,1.558188,2
-0.743976,1.597725,2
-0.308248,1.375939,2
-0.350328,1.524197,2
-0.468598,1.303899,2
-0.47477,1.257515,2
-0.360321,1.372717,2
-0.587061,1.54196,2
-0.808667,1.664566,2
-0.336047,1.44168,2
-0.329999,1.544833,2
-0.373754,1.217501,2
-0.355116,1.473146,2
-0.39307,0.977023,2
-0.360719,1.220659,2
-0.576963,1.337966,2
-0.419998,1.442424,2
-0.372367,1.452769,2
-0.411738,1.752953,2
-0.240856,1.204198,2
-0.388806,1.298327,2
-0.418757,1.63571,2
-0.543193,0.962223,2
-0.314112,1.358406,2
-0.365534,1.559722,2
-0.295524,1.421261,2
-0.270635,1.608801,2
-0.371928,1.253804,2
-0.309692,1.632739,2
-0.434485,1.828993,2
-0.389841,1.448362,2
-0.271996,1.36374,2
-0.574281,1.615861,2
-0.162615,1.300694,2
-0.192207,1.478182,2
-0.436514,1.450874,2
-0.578954,1.198192,2
-0.409901,1.216728,2
-0.448582,1.430986,2
-0.777019,1.099515,2
-0.392046,1.4008,2
-0.273998,1.363065,2
-0.534137,1.31617,2
-0.46546,1.464326,2
-0.516108,1.10425,2
-0.320506,1.760396,2
-0.31669,1.803627,2
-0.38099,1.22111,2
-0.289171,1.885166,2
-0.477965,1.501066,2
-0.465296,1.647097,2
-0.519672,1.727396,2
-0.368373,1.18003,2
-0.352189,1.296363,2
-0.241191,1.455268,2
-0.419888,1.252044,2
-0.223201,1.253825,2
-0.506206,1.506396,2
-0.471953,1.119683,2
-0.420682,1.813398,2
-0.386555,0.913556,2
-0.360324,1.410257,2
-0.321368,1.291288,2
-0.475223,1.392558,2
-0.325211,1.41954,2
-0.506096,1.202668,2
-0.370039,1.59472,2
-0.362951,1.257277,2
-0.516594,1.67597,2
-0.38821,1.448948,2
-0.470822,1.495983,2
-0.296446,1.415379,2
-0.266945,1.50252,2
-0.533143,1.41543,2
-0.309967,1.602876,2
-0.44372,1.378957,2
-0.323701,1.780232,2
-0.42799,1.21442,2
-0.100646,1.341519,2
-0.456266,1.238834,2
-0.489946,1.70435,2
-0.702522,1.481421,2
-0.450916,1.368577,2
-0.550543,1.694566,2
-0.582517,1.431207,2
-0.398601,1.182253,2
-0.277424,1.639842,2
-0.294373,1.623223,2
-0.270901,1.645805,2
-0.270248,1.29658,2
-0.489501,1.606863,2
-0.544854,1.1032,2
-0.444522,1.538245,2
-0.589067,1.88248,2
-0.536695,1.473775,2
-0.298261,1.339641,2
-0.524945,1.634631,2
-0.335127,1.231294,2
-0.540245,1.211666,2
-0.380093,1.008182,2
-0.457988,1.240428,2
-0.712449,1.324327,2
-0.244335,1.596071,2
-0.596106,1.606986,2
-0.242929,1.55398,2
-0.537815,1.587792,2
-0.512023,1.435606,2
-0.179609,1.403528,2
-0.454177,1.552054,2
-0.385133,1.525668,2
-0.468244,1.415026,2
-0.304649,1.563369,2
-0.630955,1.618403,2
-0.508065,1.37616,2
-0.471415,1.522327,2
-0.490624,1.388099,2
-0.432451,1.422162,2
-0.581875,1.329648,2
-0.715782,1.321275,2
-0.420081,1.562383,2
-0.518263,1.317003,2
-0.412388,1.271779,2
-0.353782,1.345574,2
-0.71478,1.04845,2
-0.748649,1.188688,2
-0.509341,1.205562,2
-0.733473,1.616307,2
-0.488326,1.313709,2
-0.247873,1.388125,2
-0.472705,1.515815,2
-0.593012,1.287161,2
-0.424201,1.1015,2
-0.546518,1.426451,2
-0.555171,1.22505,2
-0.602217,1.217378,2
-0.582292,1.263869,2
-0.369367,1.514761,2
-0.467072,1.393672,2
-0.364164,1.44477,2
-0.483209,1.516801,2
-0.390011,1.897599,2
-0.599173,1.454168,2
-0.29809,1.504888,2
-0.518447,1.332938,2
-0.32853,1.341796,2
-0.489619,0.972475,2
-0.498376,1.200768,2
-0.528871,1.294038,2
-0.25863,1.293273,2
-0.544983,1.537505,2
-0.559523,1.563794,2
-0.582586,1.318504,2
-0.491357,1.706845,2
-0.622052,1.086644,2
-0.681908,1.763953,2
-0.666191,1.100752,2
-0.48652,1.660622,2
-0.664681,1.255351,2
-0.586745,1.516606,2
-0.493992,1.549521,2
-0.55835,1.153941,2
-0.476774,1.586393,2
-0.588046,1.326022,2
-0.673268,1.064228,2
-0.535026,1.442658,2
-0.63504,1.572622,2
-0.590794,1.270797,2
-0.38709,2.058565,2
-0.563204,1.5711,2
-0.325917,1.22363,2
-0.494637,1.273054,2
-0.595239,1.297541,2
-0.332,1.187579,2
-0.619881,1.396753,2
-0.386352,1.815702,2
-0.562693,1.63761,2
-0.346273,1.222241,2
-0.471563,1.448748,2
-0.687297,1.304192,2
-0.209442,1.338859,2
-0.418793,1.582657,2
-0.621876,1.163683,2
-0.490766,1.537543,2
-0.682152,1.025205,2
-0.680538,1.552428,2
-0.636825,1.480129,2
-0.695936,0.95566,2
-0.644778,1.265199,2
-0.394137,0.954121,2
-0.741437,1.39289,2
-0.77337,1.183043,2
-0.295576,1.019973,2
-0.578295,1.351567,2
-0.619543,1.747436,2
-0.444983,1.346883,2
-0.904944,1.078858,2
-0.606091,1.289384,2
-0.458051,1.483245,2
-0.528556,1.338986,2
-0.267829,1.528664,2
-0.642842,1.060998,2
-0.446693,0.972113,2
-0.535336,1.558876,2
-0.521788,1.304571,2
-0.43065,1.364153,2
-0.390036,1.238367,2
-0.360359,1.222092,2
-0.508463,1.22148,2
-0.393676,1.66857,2
-0.375486,1.317131,2
-0.619386,1.490122,2
-0.717643,1.252826,2
-0.613962,1.207045,2
-0.617369,1.500412,2
-0.595835,1.540106,2
-0.629226,1.477749,2
-0.562773,1.869389,2
-0.56268,1.440855,2
-0.490256,1.319422,2
-0.514922,1.741724,2
-0.396633,1.701842,2
-0.509006,1.756451,2
-0.709657,1.516899,2
-0.332264,1.630419,2
-0.593677,1.478463,2
-0.492178,1.500731,2
-0.630425,1.437719,2
-0.318469,1.462175,2
-0.45572,1.352014,2
-0.543712,1.596883,2
-0.567764,1.53892,2
-0.785645,1.547961,2
-0.69586,1.261391,2
-0.425733,1.515042,2
-0.815508,1.326124,2
-0.41904,1.090806,2
-0.328286,1.328296,2
-0.774691,1.505725,2
-0.571791,1.197937,2
-0.469965,1.1787,2
-0.697995,1.19483,2
-0.505275,1.346552,2
-0.537159,1.487359,2
-0.407963,1.183596,2
-0.614769,1.648887,2
-0.502396,1.245086,2
-0.288562,1.391045,2
-0.366468,1.43184,2
-0.416273,1.677139,2
-0.588507,1.345995,2
-0.436113,1.203683,2
-0.582514,1.010235,2
-0.589323,1.512785,2
-0.398505,1.586334,2
-0.636262,1.497224,2
-0.454721,1.243267,2
-0.483102,1.39436,2
-0.377649,1.494478,2
-0.432695,1.421928,2
-0.660961,1.239263,2
-0.743037,1.44593,2
-0.673263,1.385086,2
-0.465987,1.467539,2
-0.861044,1.360701,2
-0.561381,1.533178,2
-0.499332,1.621761,2
-0.615167,1.544178,2
-0.714915,2.09653,2
-0.504638,1.459319,2
-0.688963,1.279319,2
-0.626942,1.528732,2
-0.678715,1.541798,2
-0.518694,1.657881,2
-0.516839,1.571763,2
-0.63523,1.481804,2
-0.684834,1.616091,2
-0.713029,1.751657,2
-0.483423,1.592348,2
-0.844671,1.481068,2
-0.525678,1.492124,2
-0.697962,1.364965,2
-0.443704,1.225666,2
-0.510338,1.731582,2
-0.42578,1.542482,2
-0.734228,1.704639,2
-0.506448,1.175707,2
-0.756393,1.526437,2
-0.656467,1.511446,2
-0.763397,1.467705,2
-0.356497,1.468241,2
-0.611472,1.374494,2
-0.645934,1.589118,2
-0.391381,1.340682,2
-0.506945,1.458983,2
-0.609682,1.749213,2
-0.58493,1.307559,2
-0.484373,1.346803,2
-0.662092,1.274083,2
-0.751142,1.778422,2
-0.77616,1.161893,2
-0.475989,1.455094,2
-0.318469,1.403108,2
-0.451023,1.564491,2
-0.679294,1.336517,2
-0.529964,1.336814,2
-0.726223,1.426918,2
-0.507598,1.158298,2
-0.662098,1.70852,2
-0.618988,1.261803,2
-0.42629,1.477183,2
-0.547984,1.733567,2
-0.549313,1.392507,2
-0.421936,1.21538,2
-0.585677,1.338004,2
-0.394135,1.221301,2
-0.45659,1.251114,2
-0.536023,1.403728,2
-0.660626,1.314495,2
-0.735076,1.356583,2
-0.619639,1.54193,2
-0.541829,1.41537,2
-0.475187,1.282073,2
-0.688211,1.051604,2
-0.439666,1.524346,2
-0.527688,1.093241,2
-0.552272,1.337516,2
-0.549329,1.609022,2
-0.812323,1.293609,2
-0.746431,1.30256,2
-0.70625,1.208758,2
-0.708864,1.119887,2
-0.589542,1.525481,2
-0.519068,1.362699,2
-0.789098,1.079274,2
-0.606533,1.489085,2
-0.395793,1.14363,2
-0.675613,1.470748,2
-0.523897,1.518425,2
-0.587415,1.388125,2
-0.510011,1.738829,2
-0.748805,1.282129,2
-0.652961,1.222079,2
-0.611469,1.107952,2
-0.550814,1.368144,2
-0.464889,1.524648,2
-0.585685,1.56291,2
-0.575355,1.480261,2
-0.497125,1.621093,2
-0.485441,1.322278,2
-0.622351,1.365602,2
-0.454139,1.228166,2
-0.436489,1.548709,2
-0.49257,1.158013,2
-0.464219,1.560121,2
-0.427389,0.948069,2
-0.58714,1.831938,2
-0.591459,1.351159,2
-0.619216,1.594762,2
-0.66635,1.314763,2
-0.578212,1.696823,2
-0.470772,1.321466,2
-0.701257,1.179129,2
-0.337093,1.583388,2
-0.787031,1.45461,2
-0.216956,1.449161,2
-0.606431,1.432831,2
-0.584867,1.434986,2
-0.746881,1.279689,2
-0.566029,1.598639,2
-0.910797,1.273883,2
-0.942903,1.381766,2
-0.69312,1.467786,2
-0.693589,1.569047,2
-0.601298,1.408093,2
-0.54542,1.375072,2
-0.523079,1.736466,2
-0.708211,1.640858,2
-0.540358,1.558489,2
-0.348563,1.726767,2
-0.470561,1.632102,2
-0.865025,1.760727,2
-0.573087,1.527801,2
-0.484024,1.504671,2
-0.589935,1.496242,2
-0.958167,1.190728,2
-0.562724,1.880078,2
-0.544311,1.258977,2
-0.719922,1.312213,2
-0.630189,1.38061,2
-0.737223,1.651662,2
-0.443254,1.611254,2
-0.594531,0.862105,2
-0.429758,1.577212,2
-0.816222,1.872241,2
-0.350855,1.10759,2
-0.587838,1.666437,2
-0.371283,1.382825,2
-0.447418,1.245367,2
-0.490418,1.203777,2
-0.686171,1.25879,2
-0.541884,1.43187,2
-0.479733,1.364085,2
-0.710418,1.102273,2
-0.429695,1.498287,2
-0.614272,1.262551,2
-0.883171,1.527181,2
-0.742505,1.745562,2
-0.653252,1.192654,2
-0.641283,1.45815,2
-0.499755,1.414575,2
-0.323394,0.419379,1
-0.514129,1.298476,2
-0.735104,1.254684,2
-0.456269,1.64314,2
-0.536303,1.414363,2
-0.648627,1.531427,2
-0.359549,1.23971,2
-0.52687,1.710836,2
-0.475407,1.602974,2
-0.62298,1.259823,2
-0.531649,1.336291,2
-0.556118,2.025004,2
-0.48177,1.412582,2
-0.460288,1.357237,2
-0.623518,1.317704,2
-0.74544,1.512415,2
-0.547174,1.200564,2
-0.528973,1.332275,2
-0.748215,1.582147,2
-0.729967,1.64317,2
-0.5351,1.394501,2
-0.585957,1.624515,2
-0.65155,1.313586,2
-0.511892,1.521256,2
-0.55818,1.793137,2
-0.589776,1.304413,2
-0.863707,1.350845,2
-0.922509,1.577382,2
-0.609641,1.630546,2
-0.729492,1.491575,2
-0.436234,0.979382,2
-0.610225,1.342467,2
-0.828323,1.299317,2
-0.42861,1.694302,2
-0.633058,1.50184,2
-0.428443,1.340691,2
-0.891193,1.775502,2
-0.375566,1.581501,2
-0.319358,1.487856,2
-0.447811,1.295908,2
-0.543671,1.659007,2
-0.45331,1.476189,2
-0.753363,1.256465,2
-0.563959,1.442011,2
-0.545181,1.32017,2
-0.500271,1.55182,2
-0.653288,1.417138,2
-0.775624,1.879556,2
-0.354322,1.510549,2
-0.631993,1.554303,2
-0.862153,0.999851,2
-0.925781,1.335297,2
-0.7831,1.12242,2
-0.780083,1.585815,2
-0.56347,1.47559,2
-0.702956,1.606225,2
-0.691162,1.570229,2
-0.733703,1.241193,2
-0.676475,1.340142,2
-0.568398,1.452897,2
-0.563547,1.404969,2
-0.429739,1.434867,2
-0.695956,1.193023,2
-0.730955,1.49192,2
-0.702418,1.666751,2
-0.690902,1.600041,2
-0.646834,1.508101,2
-0.502898,1.551327,2
-0.782713,1.38248,2
-0.439553,1.822677,2
-0.739455,1.491499,2
-0.569145,1.318895,2
-0.510807,1.460556,2
-0.746996,1.743772,2
-0.622027,1.695607,2
-0.63311,1.144055,2
-0.531773,1.683179,2
-0.604532,1.706514,2
-0.570666,1.615789,2
-0.640608,1.417805,2
-0.626653,1.15698,2
-0.416248,1.573387,2
-0.724842,1.136089,2
